COUNTRY_CODE,SUBNATIONAL1_CODE,SUBNATIONAL2_CODE,SUBNATIONAL2_NAME
US,US-KS,US-KS-019,Chautauqua
US,US-KS,US-KS-021,Cherokee
US,US-KS,US-KS-023,Cheyenne
US,US-KS,US-KS-025,Clark
US,US-KS,US-KS-027,Clay
US,US-KS,US-KS-029,Cloud
US,US-KS,US-KS-031,Coffey
US,US-KS,US-KS-033,Comanche
US,US-KS,US-KS-035,Cowley
US,US-KS,US-KS-037,Crawford
US,US-KS,US-KS-039,Decatur
US,US-KS,US-KS-041,Dickinson
US,US-KS,US-KS-043,Doniphan
US,US-KS,US-KS-045,Douglas
US,US-KS,US-KS-047,Edwards
US,US-KS,US-KS-049,Elk
US,US-KS,US-KS-051,Ellis
US,US-KS,US-KS-053,Ellsworth
US,US-KS,US-KS-055,Finney
US,US-KS,US-KS-057,Ford
US,US-KS,US-KS-059,Franklin
US,US-KS,US-KS-061,Geary
US,US-KS,US-KS-063,Gove
US,US-KS,US-KS-065,Graham
US,US-KS,US-KS-067,Grant
US,US-KS,US-KS-069,Gray
US,US-KS,US-KS-071,Greeley
US,US-KS,US-KS-073,Greenwood
US,US-KS,US-KS-075,Hamilton
US,US-KS,US-KS-077,Harper
US,US-KS,US-KS-079,Harvey
US,US-KS,US-KS-081,Haskell
US,US-KS,US-KS-083,Hodgeman
US,US-KS,US-KS-085,Jackson
US,US-KS,US-KS-087,Jefferson
US,US-KS,US-KS-089,Jewell
US,US-KS,US-KS-091,Johnson
US,US-KS,US-KS-093,Kearny
US,US-KS,US-KS-095,Kingman
US,US-KS,US-KS-097,Kiowa
US,US-KS,US-KS-099,Labette
US,US-KS,US-KS-101,Lane
US,US-KS,US-KS-103,Leavenworth
US,US-KS,US-KS-105,Lincoln
US,US-KS,US-KS-107,Linn
US,US-KS,US-KS-109,Logan
US,US-KS,US-KS-111,Lyon
US,US-KS,US-KS-113,McPherson
US,US-KS,US-KS-115,Marion
US,US-KS,US-KS-117,Marshall
US,US-KS,US-KS-119,Meade
US,US-KS,US-KS-121,Miami
US,US-KS,US-KS-123,Mitchell
US,US-KS,US-KS-125,Montgomery
US,US-KS,US-KS-127,Morris
US,US-KS,US-KS-129,Morton
US,US-KS,US-KS-131,Nemaha
US,US-KS,US-KS-133,Neosho
US,US-KS,US-KS-135,Ness
US,US-KS,US-KS-137,Norton
US,US-KS,US-KS-139,Osage
US,US-KS,US-KS-141,Osborne
US,US-KS,US-KS-143,Ottawa
US,US-KS,US-KS-145,Pawnee
US,US-KS,US-KS-147,Phillips
US,US-KS,US-KS-149,Pottawatomie
US,US-KS,US-KS-151,Pratt
US,US-KS,US-KS-153,Rawlins
US,US-KS,US-KS-155,Reno
US,US-KS,US-KS-157,Republic
US,US-KS,US-KS-159,Rice
US,US-KS,US-KS-161,Riley
US,US-KS,US-KS-163,Rooks
US,US-KS,US-KS-165,Rush
US,US-KS,US-KS-167,Russell
US,US-KS,US-KS-169,Saline
US,US-KS,US-KS-171,Scott
US,US-KS,US-KS-173,Sedgwick
US,US-KS,US-KS-175,Seward
US,US-KS,US-KS-177,Shawnee
US,US-KS,US-KS-179,Sheridan
US,US-KS,US-KS-181,Sherman
US,US-KS,US-KS-183,Smith
US,US-KS,US-KS-185,Stafford
US,US-KS,US-KS-187,Stanton
US,US-KS,US-KS-189,Stevens
US,US-KS,US-KS-191,Sumner
US,US-KS,US-KS-193,Thomas
US,US-KS,US-KS-195,Trego
US,US-KS,US-KS-197,Wabaunsee
US,US-KS,US-KS-199,Wallace
US,US-KS,US-KS-201,Washington
US,US-KS,US-KS-203,Wichita
US,US-KS,US-KS-205,Wilson
US,US-KS,US-KS-207,Woodson
US,US-KS,US-KS-209,Wyandotte
US,US-KY,US-KY-001,Adair
US,US-KY,US-KY-003,Allen
US,US-KY,US-KY-005,Anderson
US,US-KY,US-KY-007,Ballard
US,US-KY,US-KY-009,Barren
US,US-KY,US-KY-011,Bath
US,US-KY,US-KY-013,Bell
US,US-KY,US-KY-015,Boone
US,US-KY,US-KY-017,Bourbon
US,US-KY,US-KY-019,Boyd
US,US-KY,US-KY-021,Boyle
US,US-KY,US-KY-023,Bracken
US,US-KY,US-KY-025,Breathitt
US,US-KY,US-KY-027,Breckinridge
US,US-KY,US-KY-029,Bullitt
US,US-KY,US-KY-031,Butler
US,US-KY,US-KY-033,Caldwell
US,US-KY,US-KY-035,Calloway
US,US-KY,US-KY-037,Campbell
US,US-KY,US-KY-039,Carlisle
US,US-KY,US-KY-041,Carroll
US,US-KY,US-KY-043,Carter
US,US-KY,US-KY-045,Casey
US,US-KY,US-KY-047,Christian
US,US-KY,US-KY-049,Clark
US,US-KY,US-KY-051,Clay
US,US-KY,US-KY-053,Clinton
US,US-KY,US-KY-055,Crittenden
US,US-KY,US-KY-057,Cumberland
US,US-KY,US-KY-059,Daviess
US,US-KY,US-KY-061,Edmonson
US,US-KY,US-KY-063,Elliott
US,US-KY,US-KY-065,Estill
US,US-KY,US-KY-067,Fayette
US,US-KY,US-KY-069,Fleming
US,US-KY,US-KY-071,Floyd
US,US-KY,US-KY-073,Franklin
US,US-KY,US-KY-075,Fulton
US,US-KY,US-KY-077,Gallatin
US,US-KY,US-KY-079,Garrard
